candidate,path,line,text
scheduler,D:\ChatGPT\Mobile ESS 2\v41r4_final_results_pr\dayahead\artifacts\v40i_authority_electrical_closure\dual_forensic\V40I_Q_RAW_SEARCH_INVENTORY.json,127,"      ""path"": ""C:\\Users\\kjw39\\OneDrive\\Desktop\\4-2\\Mobile ESS\\raw데이터\\데이터 센터\\NLR_scheduler_authority\\02_RADDiT\\data\\semantic_search_runtime_results.parquet"","
scheduler,D:\ChatGPT\Mobile ESS 2\v41r4_final_results_pr\dayahead\artifacts\v40i_authority_electrical_closure\dual_forensic\V40I_Q_RAW_SEARCH_INVENTORY.json,135,"      ""path"": ""C:\\Users\\kjw39\\OneDrive\\Desktop\\4-2\\Mobile ESS\\raw데이터\\데이터 센터\\NLR_scheduler_authority\\02_RADDiT\\data\\semantic_search_power_results.parquet"","
scheduler,D:\ChatGPT\Mobile ESS 2\v41r4_final_results_pr\dayahead\artifacts\v40i_authority_electrical_closure\dual_forensic\V40I_Q_RAW_SEARCH_INVENTORY.json,143,"      ""path"": ""C:\\Users\\kjw39\\OneDrive\\Desktop\\4-2\\Mobile ESS\\raw데이터\\데이터 센터\\NLR_scheduler_authority\\02_RADDiT\\data\\re_stats.parquet"","
scheduler,D:\ChatGPT\Mobile ESS 2\v41r4_final_results_pr\dayahead\artifacts\v40i_authority_electrical_closure\dual_forensic\V40I_Q_RAW_SEARCH_INVENTORY.json,151,"      ""path"": ""C:\\Users\\kjw39\\OneDrive\\Desktop\\4-2\\Mobile ESS\\raw데이터\\데이터 센터\\NLR_scheduler_authority\\02_RADDiT\\data\\optuna_results.parquet"","
scheduler,D:\ChatGPT\Mobile ESS 2\v41r4_final_results_pr\dayahead\artifacts\v40i_authority_electrical_closure\pending_runtime_forensic\V40I_ADDITIONAL_FORENSIC_INPUT_HASHES.json,1,"{""post_read_hashes_identical"":true,""pre_read_records"":[{""bytes"":138538,""path"":""C:\\codex_mobileess_workspace\\MobileESS_v40a_bounded_iterative_coopt\\dayahead\\artifacts\\v40i_authority_electrical_closure\\may01_actual_forensic\\DA_VS_ACTUAL_JOB_COMPARISON.parquet"",""relative_path"":""DA_VS_ACTUAL_JOB_COMPARISON.parquet"",""sha256"":""1bd5dbb8680b55d49b6eb35846c9705ab26b15fdb3e903abcfc0b0d91e453d13""},{""bytes"":29460,""path"":""C:\\codex_mobileess_workspace\\MobileESS_v40a_bounded_iterative_coopt\\dayahead\\artifacts\\v40i_authority_electrical_closure\\may01_actual_forensic\\JOB_SITE_RUNTIME_ADMISSION_DECOMPOSITION.parquet"",""relative_path"":""JOB_SITE_RUNTIME_ADMISSION_DECOMPOSITION.parquet"",""sha256"":""dbcae448b4452110c5e3b0423f48b89580b7f9c767e3ff47cc7dfb672118ec92""},{""bytes"":6373944,""path"":""C:\\codex_mobileess_workspace\\MobileESS_v40a_bounded_iterative_coopt\\dayahead\\artifacts\\v40g_joint_aidc\\smoke\\2025-05-01\\PRE_MESS_JOBS.json"",""relative_path"":""PRE_MESS_JOBS.json"",""sha256"":""4806995b2e5b3af077e34f71b1e9e77530b2f70a417fafee0dc7a660c2c88e9b""},{""bytes"":106600,""path"":""C:\\codex_mobileess_workspace\\MobileESS_v40a_bounded_iterative_coopt\\dayahead\\artifacts\\v40g_joint_aidc\\smoke\\2025-05-01\\B0\\job_ledger.parquet"",""relative_path"":""job_ledger.parquet"",""sha256"":""34f6852a147b275537f8a2b5c41f1bee0984e4bd95e13216bae95ab78863e3c4""},{""bytes"":120226,""path"":""C:\\codex_mobileess_workspace\\Mobi"
scheduler,D:\ChatGPT\Mobile ESS 2\v41r4_final_results_pr\dayahead\artifacts\v40i_authority_electrical_closure\pending_runtime_forensic\V40I_PENDING_RUNTIME_PREDICTOR_LINEAGE.json,1,"{""May_Actual_used_in_calibration"":false,""May_data_used_in_training"":false,""chain"":[{""artifact"":{""bytes"":20664960,""path"":""C:\\Users\\kjw39\\OneDrive\\문서\\ChatGPT\\Mobile ESS 2\\MobileESS_v35r3d_kestrel_runtime_authority_closure\\dayahead\\cache\\v35r3d_kestrel_runtime_authority_closure\\kestrel_preissue_raw.parquet"",""relative_path"":""kestrel_preissue_raw.parquet"",""sha256"":""d1ff782e3962769fbdab1d9c971a7b3be7d58dbf15bcc8633aba73f15f3fcfce""},""calibration_method"":""Empirical 0.90 quantile of positive held-window residual max(actual-point,0), numpy linear; pooled across 87,824 jobs"",""code"":{""bytes"":7079,""path"":""C:\\Users\\kjw39\\OneDrive\\문서\\ChatGPT\\Mobile ESS 2\\MobileESS_v35r3d_kestrel_runtime_authority_closure\\dayahead\\v35r3d\\data.py"",""relative_path"":""data.py"",""sha256"":""55e5f328d705f41bb4d5385bd9c2923a0afc05a6aac245baa7e96fe25d0f3f18""},""cutoff_date"":""2025-03-31T08:00:00Z"",""feature_list"":[""num_cores_req"",""num_gpus_req"",""num_nodes_req"",""requested_memory_mib"",""requested_seconds"",""account"",""partition"",""qos"",""user""],""loss_objective"":""reg:absoluteerror; time decay exp(-0.05 * days_old); no GPU-weighted loss"",""model_family"":""Requested-walltime-bin MoE XGBoost, pooled users, global fallback"",""note"":""Only archive members through March 2025; rows end before issue; normalized history starts early enough for rolling windows."",""safety_margin_rule"":""min(requested_seconds,max(point+5576.44921"
Alibaba,D:\ChatGPT\Mobile ESS 2\v41r4_final_results_pr\dayahead\artifacts\v40m_authority72_closure\V40M_AUTHORITY_SEARCH_MANIFEST.json,258,"      ""path"": ""C:\\Users\\kjw39\\OneDrive\\Desktop\\4-2\\Mobile ESS\\raw데이터\\데이터 센터\\Alibaba GPU Cluster Trace v2026 Job execution summary"","
Alibaba,D:\ChatGPT\Mobile ESS 2\v41r4_final_results_pr\dayahead\artifacts\v40m_authority72_closure\V40M_AUTHORITY_SEARCH_MANIFEST.json,263,"      ""path"": ""C:\\Users\\kjw39\\OneDrive\\Desktop\\4-2\\Mobile ESS\\raw데이터\\데이터 센터\\Alibaba Network Hourly"","
Alibaba,D:\ChatGPT\Mobile ESS 2\v41r4_final_results_pr\dayahead\artifacts\v40m_authority72_closure\V40M_AUTHORITY_SEARCH_MANIFEST.json,268,"      ""path"": ""C:\\Users\\kjw39\\OneDrive\\Desktop\\4-2\\Mobile ESS\\raw데이터\\데이터 센터\\Alibaba Server Hourly"","
BurstGPT,D:\ChatGPT\Mobile ESS 2\v41r4_final_results_pr\dayahead\artifacts\v40m_authority72_closure\V40M_AUTHORITY_SEARCH_MANIFEST.json,273,"      ""path"": ""C:\\Users\\kjw39\\OneDrive\\Desktop\\4-2\\Mobile ESS\\raw데이터\\데이터 센터\\BurstGPT v2.0 장기 LLM 추론 요청 데이터"","
EagleJobs,D:\ChatGPT\Mobile ESS 2\v41r4_final_results_pr\dayahead\artifacts\v40m_authority72_closure\V40M_AUTHORITY_SEARCH_MANIFEST.json,298,"      ""path"": ""C:\\Users\\kjw39\\OneDrive\\Desktop\\4-2\\Mobile ESS\\raw데이터\\데이터 센터\\Eagle Jobs + Additional Energy Metrics"","
EagleJobs,D:\ChatGPT\Mobile ESS 2\v41r4_final_results_pr\dayahead\artifacts\v40m_authority72_closure\V40M_AUTHORITY_SEARCH_MANIFEST.json,328,"      ""path"": ""C:\\Users\\kjw39\\OneDrive\\Desktop\\4-2\\Mobile ESS\\raw데이터\\데이터 센터\\NLR Eagle Jobs + Energy Metrics"","
scheduler,D:\ChatGPT\Mobile ESS 2\v41r4_final_results_pr\dayahead\artifacts\v40m_authority72_closure\V40M_AUTHORITY_SEARCH_MANIFEST.json,16,"      ""path"": ""C:\\Users\\kjw39\\OneDrive\\Desktop\\4-2\\Mobile ESS\\raw데이터\\데이터 센터\\NLR_scheduler_authority"","
scheduler,D:\ChatGPT\Mobile ESS 2\v41r4_final_results_pr\dayahead\artifacts\v40m_authority72_closure\V40M_AUTHORITY_SEARCH_MANIFEST.json,41,"      ""path"": ""C:\\Users\\kjw39\\OneDrive\\문서\\ChatGPT\\Mobile ESS 2\\MobileESS_v35r3c_raddit_hpcoda_authority_recovery"","
scheduler,D:\ChatGPT\Mobile ESS 2\v41r4_final_results_pr\dayahead\artifacts\v40m_authority72_closure\V40M_AUTHORITY_SEARCH_MANIFEST.json,368,"      ""path"": ""C:\\Users\\kjw39\\OneDrive\\Desktop\\4-2\\Mobile ESS\\raw데이터\\데이터 센터\\NLR_scheduler_authority"","
scheduler,D:\ChatGPT\Mobile ESS 2\v41r4_final_results_pr\dayahead\artifacts\v40m_authority72_closure\V40M_AUTHORITY_SEARCH_MANIFEST.json,11105,"      ""path"": ""C:\\Users\\kjw39\\OneDrive\\Desktop\\4-2\\Mobile ESS\\raw데이터\\데이터 센터\\NLR_scheduler_authority\\02_RADDiT\\.git"","
scheduler,D:\ChatGPT\Mobile ESS 2\v41r4_final_results_pr\dayahead\artifacts\v40m_authority72_closure\V40M_AUTHORITY_SEARCH_MANIFEST.json,11109,"      ""path"": ""C:\\Users\\kjw39\\OneDrive\\Desktop\\4-2\\Mobile ESS\\raw데이터\\데이터 센터\\NLR_scheduler_authority\\03_FastSim\\.git"","
scheduler,D:\ChatGPT\Mobile ESS 2\v41r4_final_results_pr\dayahead\artifacts\v40m_authority72_closure\V40M_AUTHORITY_SOURCE_CENSUS.json,163,"      ""path"": ""C:\\Users\\kjw39\\OneDrive\\Desktop\\4-2\\Mobile ESS\\raw데이터\\데이터 센터\\NLR_scheduler_authority\\04_NLR_HPC_docs_repo\\h100buildrun\\cuda\\cray\\stream.cu"","
scheduler,D:\ChatGPT\Mobile ESS 2\v41r4_final_results_pr\dayahead\artifacts\v40m_authority72_closure\V40M_AUTHORITY_SOURCE_CENSUS.json,164,"      ""reason"": ""[WinError 1920] 시스템에서 파일에 액세스할 수 없습니다: 'C:\\\\Users\\\\kjw39\\\\OneDrive\\\\Desktop\\\\4-2\\\\Mobile ESS\\\\raw데이터\\\\데이터 센터\\\\NLR_scheduler_authority\\\\04_NLR_HPC_docs_repo\\\\h100buildrun\\\\cuda\\\\cray\\\\stream.cu'"""
scheduler,D:\ChatGPT\Mobile ESS 2\v41r4_final_results_pr\dayahead\artifacts\v40m_authority72_closure\V40M_AUTHORITY_SOURCE_CENSUS.json,167,"      ""path"": ""C:\\Users\\kjw39\\OneDrive\\Desktop\\4-2\\Mobile ESS\\raw데이터\\데이터 센터\\NLR_scheduler_authority\\04_NLR_HPC_docs_repo\\h100buildrun\\cuda\\gccalso\\cuda.cu"","
scheduler,D:\ChatGPT\Mobile ESS 2\v41r4_final_results_pr\dayahead\artifacts\v40m_authority72_closure\V40M_AUTHORITY_SOURCE_CENSUS.json,168,"      ""reason"": ""[WinError 1920] 시스템에서 파일에 액세스할 수 없습니다: 'C:\\\\Users\\\\kjw39\\\\OneDrive\\\\Desktop\\\\4-2\\\\Mobile ESS\\\\raw데이터\\\\데이터 센터\\\\NLR_scheduler_authority\\\\04_NLR_HPC_docs_repo\\\\h100buildrun\\\\cuda\\\\gccalso\\\\cuda.cu'"""
scheduler,D:\ChatGPT\Mobile ESS 2\v41r4_final_results_pr\dayahead\artifacts\v40m_authority72_closure\V40M_AUTHORITY_SOURCE_CENSUS.json,171,"      ""path"": ""C:\\Users\\kjw39\\OneDrive\\Desktop\\4-2\\Mobile ESS\\raw데이터\\데이터 센터\\NLR_scheduler_authority\\04_NLR_HPC_docs_repo\\h100buildrun\\cuda\\gccalso\\extras.h"","
scheduler,D:\ChatGPT\Mobile ESS 2\v41r4_final_results_pr\dayahead\artifacts\v40m_authority72_closure\V40M_INVENTORY_RECOVERY_ADDENDUM.json,13,"      ""path"": ""C:\\Users\\kjw39\\OneDrive\\Desktop\\4-2\\Mobile ESS\\raw데이터\\데이터 센터\\NLR_scheduler_authority\\08_NLR_Kestrel_H100_GenAI_Power_Dataset312\\dataset_v2\\00_raw_datasets\\training_llama2_70b_lora\\16node\\nvml_wattameter_emissions_parsed_slurmid_10742842_node_x3105c0s37b0n0.log"","
scheduler,D:\ChatGPT\Mobile ESS 2\v41r4_final_results_pr\dayahead\artifacts\v40m_authority72_closure\V40M_INVENTORY_RECOVERY_ADDENDUM.json,16,"      ""root"": ""C:\\Users\\kjw39\\OneDrive\\Desktop\\4-2\\Mobile ESS\\raw데이터\\데이터 센터\\NLR_scheduler_authority"","
scheduler,D:\ChatGPT\Mobile ESS 2\v41r4_final_results_pr\dayahead\artifacts\v40m_authority72_closure\V40M_INVENTORY_RECOVERY_ADDENDUM.json,25,"      ""path"": ""C:\\Users\\kjw39\\OneDrive\\Desktop\\4-2\\Mobile ESS\\raw데이터\\데이터 센터\\NLR_scheduler_authority\\08_NLR_Kestrel_H100_GenAI_Power_Dataset312\\dataset_v2\\00_raw_datasets\\training_llama2_70b_lora\\16node\\nvml_wattameter_emissions_parsed_slurmid_10742842_node_x3105c0s41b0n0.log"","
scheduler,D:\ChatGPT\Mobile ESS 2\v41r4_final_results_pr\dayahead\artifacts\v40m_authority72_closure\V40M_INVENTORY_RECOVERY_ADDENDUM.json,28,"      ""root"": ""C:\\Users\\kjw39\\OneDrive\\Desktop\\4-2\\Mobile ESS\\raw데이터\\데이터 센터\\NLR_scheduler_authority"","
scheduler,D:\ChatGPT\Mobile ESS 2\v41r4_final_results_pr\dayahead\artifacts\v40m_authority72_closure\V40M_INVENTORY_RECOVERY_ADDENDUM.json,37,"      ""path"": ""C:\\Users\\kjw39\\OneDrive\\Desktop\\4-2\\Mobile ESS\\raw데이터\\데이터 센터\\NLR_scheduler_authority\\08_NLR_Kestrel_H100_GenAI_Power_Dataset312\\dataset_v2\\00_raw_datasets\\training_llama2_70b_lora\\16node\\nvml_wattameter_emissions_parsed_slurmid_10742842_node_x3106c0s13b0n0.log"","
scheduler,D:\ChatGPT\Mobile ESS 2\v41r4_final_results_pr\dayahead\artifacts\v40m_authority72_closure\V40M_SEARCH_LIMITATIONS.json,4,"      ""path"": ""C:\\Users\\kjw39\\OneDrive\\Desktop\\4-2\\Mobile ESS\\raw데이터\\데이터 센터\\NLR_scheduler_authority\\04_NLR_HPC_docs_repo\\h100buildrun\\cuda\\cray\\stream.cu"","
scheduler,D:\ChatGPT\Mobile ESS 2\v41r4_final_results_pr\dayahead\artifacts\v40m_authority72_closure\V40M_SEARCH_LIMITATIONS.json,5,"      ""reason"": ""[WinError 1920] 시스템에서 파일에 액세스할 수 없습니다: 'C:\\\\Users\\\\kjw39\\\\OneDrive\\\\Desktop\\\\4-2\\\\Mobile ESS\\\\raw데이터\\\\데이터 센터\\\\NLR_scheduler_authority\\\\04_NLR_HPC_docs_repo\\\\h100buildrun\\\\cuda\\\\cray\\\\stream.cu'"""
scheduler,D:\ChatGPT\Mobile ESS 2\v41r4_final_results_pr\dayahead\artifacts\v40m_authority72_closure\V40M_SEARCH_LIMITATIONS.json,8,"      ""path"": ""C:\\Users\\kjw39\\OneDrive\\Desktop\\4-2\\Mobile ESS\\raw데이터\\데이터 센터\\NLR_scheduler_authority\\04_NLR_HPC_docs_repo\\h100buildrun\\cuda\\gccalso\\cuda.cu"","
scheduler,D:\ChatGPT\Mobile ESS 2\v41r4_final_results_pr\dayahead\artifacts\v40m_authority72_closure\V40M_SEARCH_LIMITATIONS.json,9,"      ""reason"": ""[WinError 1920] 시스템에서 파일에 액세스할 수 없습니다: 'C:\\\\Users\\\\kjw39\\\\OneDrive\\\\Desktop\\\\4-2\\\\Mobile ESS\\\\raw데이터\\\\데이터 센터\\\\NLR_scheduler_authority\\\\04_NLR_HPC_docs_repo\\\\h100buildrun\\\\cuda\\\\gccalso\\\\cuda.cu'"""
scheduler,D:\ChatGPT\Mobile ESS 2\v41r4_final_results_pr\dayahead\artifacts\v40m_authority72_closure\V40M_SEARCH_LIMITATIONS.json,12,"      ""path"": ""C:\\Users\\kjw39\\OneDrive\\Desktop\\4-2\\Mobile ESS\\raw데이터\\데이터 센터\\NLR_scheduler_authority\\04_NLR_HPC_docs_repo\\h100buildrun\\cuda\\gccalso\\extras.h"","
scheduler,D:\ChatGPT\Mobile ESS 2\v41r4_final_results_pr\dayahead\artifacts\v41r1_bounded_compute\pre_early_stop\source\dayahead\v41\data.py,30,    # Exact pinned hpc_oda_commons _memory_slurm_to_mb normalization.
scheduler,D:\ChatGPT\Mobile ESS 2\v41r4_final_results_pr\dayahead\artifacts\v41r1_first_improvement\before_source\dayahead\v41\data.py,30,    # Exact pinned hpc_oda_commons _memory_slurm_to_mb normalization.
scheduler,D:\ChatGPT\Mobile ESS 2\v41r4_final_results_pr\dayahead\artifacts\v41r1_first_improvement\first01_source\dayahead\v41\data.py,30,    # Exact pinned hpc_oda_commons _memory_slurm_to_mb normalization.
scheduler,D:\ChatGPT\Mobile ESS 2\v41r4_final_results_pr\dayahead\artifacts\v41r1_first_improvement\source\dayahead\v41\data.py,30,    # Exact pinned hpc_oda_commons _memory_slurm_to_mb normalization.
RIPE_MLab,D:\ChatGPT\Mobile ESS 2\v41r4_final_results_pr\dayahead\ml\safe_flex\survival\pending_realization.py,22,"    """"""Build pending snapshots; future events form labels only, never features."""""""
RIPE_MLab,D:\ChatGPT\Mobile ESS 2\v41r4_final_results_pr\dayahead\v33xr3r2\rolling_pgw.py,341,"        ""P_WAPE"": float(np.sum(np.abs(labels.p_it_kw[actual_slice] - p[1])) / max(np.sum(labels.p_it_kw[actual_slice]), 1e-15)),"
RIPE_MLab,D:\ChatGPT\Mobile ESS 2\v41r4_final_results_pr\dayahead\v33xr3r2\rolling_pgw.py,344,"        ""G_WAPE"": float(np.sum(np.abs(labels.g_h100_gpu[actual_slice] - g[1])) / max(np.sum(labels.g_h100_gpu[actual_slice]), 1e-15)),"
scheduler,D:\ChatGPT\Mobile ESS 2\v41r4_final_results_pr\dayahead\v37\aidc_materializer.py,261,    from hpc_oda_commons.ingest.jobs_parquet.apply import _memory_slurm_to_mb
scheduler,D:\ChatGPT\Mobile ESS 2\v41r4_final_results_pr\dayahead\v37\aidc_materializer.py,299,"    from hpc_oda_commons.models.job_runtime_moe_xgboost.model import MoEXGBoostConfig, MoEXGBoostModel"
RIPE_MLab,D:\ChatGPT\Mobile ESS 2\v41r4_final_results_pr\dayahead\v38\authority.py,372,"            ""source"": ""M-Lab"", ""file_artifact"": ""historical raw-data inventory"","
RIPE_MLab,D:\ChatGPT\Mobile ESS 2\v41r4_final_results_pr\dayahead\v38\authority.py,378,"            ""source"": ""RIPE Atlas"", ""file_artifact"": ""historical raw-data inventory"","
RIPE_MLab,D:\ChatGPT\Mobile ESS 2\v41r4_final_results_pr\dayahead\v38\authority.py,425,"        ""RIPE_RTT_used"": False, ""M_Lab_throughput_used"": False,"
scheduler,D:\ChatGPT\Mobile ESS 2\v41r4_final_results_pr\dayahead\v40i\h100_forensic.py,89,"    paths=[HPC/'src/hpc_oda_commons/models/feature_policy.py',"
scheduler,D:\ChatGPT\Mobile ESS 2\v41r4_final_results_pr\dayahead\v40i\h100_forensic.py,90,"        HPC/'src/hpc_oda_commons/models/rolling_tabular/base.py',"
scheduler,D:\ChatGPT\Mobile ESS 2\v41r4_final_results_pr\dayahead\v40i\h100_forensic.py,91,"        HPC/'src/hpc_oda_commons/models/job_runtime_moe_xgboost/model.py',"
scheduler,D:\ChatGPT\Mobile ESS 2\v41r4_final_results_pr\dayahead\v40i\h100_forensic.py,92,"        HPC/'src/hpc_oda_commons/ingest/jobs_parquet/apply.py',"
scheduler,D:\ChatGPT\Mobile ESS 2\v41r4_final_results_pr\dayahead\v40i\may01_forensic.py,240,"       'hpc_oda_commons job_runtime_moe_xgboost MoEXGBoostModel; reg:absoluteerror',"
scheduler,D:\ChatGPT\Mobile ESS 2\v41r4_final_results_pr\dayahead\v40i\pending_forensic.py,15,HPC=Path('C:/Users/kjw39/OneDrive/Desktop/4-2/Mobile ESS/raw데이터/데이터 센터/NLR_scheduler_authority/07_hpc-oda-commons')
scheduler,D:\ChatGPT\Mobile ESS 2\v41r4_final_results_pr\dayahead\v40i\pending_forensic.py,80,"    paths=[HPC/'src/hpc_oda_commons/ingest/jobs_parquet/apply.py',"
scheduler,D:\ChatGPT\Mobile ESS 2\v41r4_final_results_pr\dayahead\v40i\pending_forensic.py,81,"       HPC/'src/hpc_oda_commons/models/job_runtime_moe_xgboost/model.py',"
scheduler,D:\ChatGPT\Mobile ESS 2\v41r4_final_results_pr\dayahead\v40i\pending_forensic.py,82,"       HPC/'src/hpc_oda_commons/models/rolling_tabular/base.py',HPC/'src/hpc_oda_commons/models/feature_policy.py',"
scheduler,D:\ChatGPT\Mobile ESS 2\v41r4_final_results_pr\dayahead\v40i\pending_forensic.py,83,"       HPC/'src/hpc_oda_commons/datasets/descriptors/job-runtime/nlr_kestrel.yml',"
scheduler,D:\ChatGPT\Mobile ESS 2\v41r4_final_results_pr\dayahead\v40i\reactive_forensic.py,179,"        'search_limits':'Raw filename/schema audit and available repo source/authority/production-path review; 45 encrypted RADDiT embedding files were unreadable as parquet. A universal absence claim over every inaccessible archive is not made.',"
scheduler,D:\ChatGPT\Mobile ESS 2\v41r4_final_results_pr\dayahead\v40i\reactive_forensic.py,213,"        f""Raw 목록 {raw['file_count']:,}개와 parquet schema {len(raw['parquet_schemas']):,}개, 기존 repository schema 후보 {candidate['candidate_count']:,}개를 선별하고 실제 producer/authority 경로를 추적했다. NLR 원본은 active-power/PUE만 제공한다. 독립 AIDC time-varying Q/PF authority는 확인되지 않았다. 미해독 RADDiT embedding parquet 45개 등 검색 한계를 JSON에 보존했다."",'',"
scheduler,D:\ChatGPT\Mobile ESS 2\v41r4_final_results_pr\dayahead\v40k\equivalence.py,7,    from hpc_oda_commons.ingest.jobs_parquet.apply import _memory_slurm_to_mb
scheduler,D:\ChatGPT\Mobile ESS 2\v41r4_final_results_pr\dayahead\v40m\forensic.py,156,"        if p.is_dir() and any(k in p.name.lower() for k in ('handoff','overlay','authority','kestrel','raddit')):"
scheduler,D:\ChatGPT\Mobile ESS 2\v41r4_final_results_pr\dayahead\v41\data.py,30,    # Exact pinned hpc_oda_commons _memory_slurm_to_mb normalization.
DISPATCHPRICE,D:\ChatGPT\Mobile ESS 2\v41r4_final_results_pr\pfr\grid_uncertainty.py,33,"    expected_targets = (""demand_mw"", ""rooftop_pv_mw"", ""rrp_aud_per_mwh"")"
Alibaba,D:\ChatGPT\Mobile ESS 2\v41r4_final_results_pr\pfr\contracts\DATASET_ROLE_CONTRACT.json,9,"  ""optional_sensitivity"": [""ALIBABA_GPU_2026""],"
Alibaba,D:\ChatGPT\Mobile ESS 2\v41r4_final_results_pr\pfr\contracts\DATASET_ROLE_CONTRACT.json,12,"    ""ROW_WISE_KESTREL_ALIBABA_MERGE"","
Alibaba,D:\ChatGPT\Mobile ESS 2\v41r4_final_results_pr\pfr\contracts\DATA_AUTHORITY_MANIFEST.json,99,"      ""dataset_family"": ""ALIBABA_GPU_2026"","
Alibaba,D:\ChatGPT\Mobile ESS 2\v41r4_final_results_pr\pfr\contracts\PFR1_STATUS.json,7,"  ""alibaba_status"": ""NOT_FOUND_OPTIONAL"","
JemenaZone,C:\Users\kjw39\OneDrive\Desktop\4-2\Mobile ESS\work\Mobile_ESS_Integrated_Rebuild_20260731\README.md,22,- Jemena `zone substations.zip`
JemenaZone,C:\Users\kjw39\OneDrive\Desktop\4-2\Mobile ESS\work\Mobile_ESS_Integrated_Rebuild_20260731\00_config\default_paths.env,10,"JEMENA_ZONE_ZIP=""$RAW_ROOT/Jemena 2025 zone-substation/zone substations.zip"""
DISPATCHPRICE,C:\Users\kjw39\OneDrive\Desktop\4-2\Mobile ESS\work\Mobile_ESS_Integrated_Rebuild_20260731\src\build_power_v70_3ph.py,246,"    rrp = np.asarray(load_runtime_array(args.power_v61_root, ""rrp_aud_per_mwh""), dtype=np.float32)"
DISPATCHPRICE,C:\Users\kjw39\OneDrive\Desktop\4-2\Mobile ESS\work\Mobile_ESS_Integrated_Rebuild_20260731\src\build_power_v70_3ph.py,366,"    np.save(arrays_dir / ""rrp_aud_per_mwh.npy"", rrp)"
JemenaZone,C:\Users\kjw39\OneDrive\Desktop\4-2\Mobile ESS\work\Mobile_ESS_Integrated_Rebuild_20260731\src\stage_p0_input_audit.py,15,"    ""JEMENA_ZONE_ZIP"","
JemenaZone,C:\Users\kjw39\OneDrive\Desktop\4-2\Mobile ESS\work\Mobile_ESS_Integrated_Rebuild_20260731\src\stage_p0_input_audit.py,54,"    for key in (""EPRI_SNAPSHOT_ZIP"", ""JEMENA_FEEDERS_ZIP"", ""JEMENA_ZONE_ZIP""):"
DISPATCHPRICE,C:\Users\kjw39\OneDrive\Desktop\4-2\Mobile ESS\work\Mobile_ESS_Integrated_Rebuild_20260731\_backup_aemo_pv_finite_20260731_134400\src\build_power_v70_3ph.py,126,"    rrp = np.asarray(load_runtime_array(args.power_v61_root, ""rrp_aud_per_mwh""), dtype=np.float32)"
DISPATCHPRICE,C:\Users\kjw39\OneDrive\Desktop\4-2\Mobile ESS\work\Mobile_ESS_Integrated_Rebuild_20260731\_backup_aemo_pv_finite_20260731_134400\src\build_power_v70_3ph.py,231,"    np.save(arrays_dir / ""rrp_aud_per_mwh.npy"", rrp)"
DISPATCHPRICE,C:\Users\kjw39\OneDrive\Desktop\4-2\Mobile ESS\work\Mobile_ESS_Integrated_Rebuild_20260731\_backup_critical_integration_20260731_163920\src\build_power_v70_3ph.py,148,"    rrp = np.asarray(load_runtime_array(args.power_v61_root, ""rrp_aud_per_mwh""), dtype=np.float32)"
DISPATCHPRICE,C:\Users\kjw39\OneDrive\Desktop\4-2\Mobile ESS\work\Mobile_ESS_Integrated_Rebuild_20260731\_backup_critical_integration_20260731_163920\src\build_power_v70_3ph.py,265,"    np.save(arrays_dir / ""rrp_aud_per_mwh.npy"", rrp)"
DISPATCHPRICE,C:\Users\kjw39\OneDrive\Desktop\4-2\Mobile ESS\work\Mobile_ESS_Integrated_Rebuild_20260731\_backup_power_p4f_20260731_185916\src\build_power_v70_3ph.py,166,"    rrp = np.asarray(load_runtime_array(args.power_v61_root, ""rrp_aud_per_mwh""), dtype=np.float32)"
DISPATCHPRICE,C:\Users\kjw39\OneDrive\Desktop\4-2\Mobile ESS\work\Mobile_ESS_Integrated_Rebuild_20260731\_backup_power_p4f_20260731_185916\src\build_power_v70_3ph.py,286,"    np.save(arrays_dir / ""rrp_aud_per_mwh.npy"", rrp)"
DISPATCHPRICE,C:\Users\kjw39\OneDrive\Desktop\4-2\Mobile ESS\work\Mobile_ESS_Integrated_Rebuild_20260731\_backup_time_contract_20260731_124254\src\build_power_v70_3ph.py,125,"    rrp = np.asarray(load_runtime_array(args.power_v61_root, ""rrp_aud_per_mwh""), dtype=np.float32)"
DISPATCHPRICE,C:\Users\kjw39\OneDrive\Desktop\4-2\Mobile ESS\work\Mobile_ESS_Integrated_Rebuild_20260731\_backup_time_contract_20260731_124254\src\build_power_v70_3ph.py,210,"    np.save(arrays_dir / ""rrp_aud_per_mwh.npy"", rrp)"
