track,feature_name,source,raw_timestamp,available_at_forecast_origin,aggregation_window,latest_bin_right_edge_minutes_from_t0,future_dependency,leakage_classification,rule,additional_dependencies,upstream_cohort_caveat,builder
A and B (all LGBM heads); B15 persistence only uses current state,roll2016_mean_arriving_flexible_gpu_hours_F30,arriving_flexible_gpu_hours_F30,submit_time/start_time/end_time or timestamp_utc,False,2015 preceding rows through CURRENT ROW,5,True,FUTURE_LEAKAGE,"Current bin is [t0,t0+5m); complete bin value is after literal forecast origin",Unbounded actual-runtime completion dependency in addition to current-bin leak,"Only terminal COMPLETED, valid-runtime, non-standby jobs were retained globally; queue/arrival history is not a complete live population",dayahead/artifacts/v40p_lightgbm_forecast_forensic/source_snapshots/kestrel_stage_k5a_ml_dataset_modular_v101/src/kestrel_k5a/features.py
A and B (all LGBM heads); B15 persistence only uses current state,roll2016_max_arriving_flexible_gpu_hours_F30,arriving_flexible_gpu_hours_F30,submit_time/start_time/end_time or timestamp_utc,False,2015 preceding rows through CURRENT ROW,5,True,FUTURE_LEAKAGE,"Current bin is [t0,t0+5m); complete bin value is after literal forecast origin",Unbounded actual-runtime completion dependency in addition to current-bin leak,"Only terminal COMPLETED, valid-runtime, non-standby jobs were retained globally; queue/arrival history is not a complete live population",dayahead/artifacts/v40p_lightgbm_forecast_forensic/source_snapshots/kestrel_stage_k5a_ml_dataset_modular_v101/src/kestrel_k5a/features.py
A and B (all LGBM heads); B15 persistence only uses current state,roll2016_stddev_pop_arriving_flexible_gpu_hours_F30,arriving_flexible_gpu_hours_F30,submit_time/start_time/end_time or timestamp_utc,False,2015 preceding rows through CURRENT ROW,5,True,FUTURE_LEAKAGE,"Current bin is [t0,t0+5m); complete bin value is after literal forecast origin",Unbounded actual-runtime completion dependency in addition to current-bin leak,"Only terminal COMPLETED, valid-runtime, non-standby jobs were retained globally; queue/arrival history is not a complete live population",dayahead/artifacts/v40p_lightgbm_forecast_forensic/source_snapshots/kestrel_stage_k5a_ml_dataset_modular_v101/src/kestrel_k5a/features.py
A and B (all LGBM heads); B15 persistence only uses current state,roll0003_mean_queued_requested_gpus,queued_requested_gpus,submit_time/start_time/end_time or timestamp_utc,True,2 preceding rows through CURRENT ROW,0,False,CAUSAL_AVAILABLE,Ceil-bucket queue events through t0; conditional on terminal-filtered cohort,,"Only terminal COMPLETED, valid-runtime, non-standby jobs were retained globally; queue/arrival history is not a complete live population",dayahead/artifacts/v40p_lightgbm_forecast_forensic/source_snapshots/kestrel_stage_k5a_ml_dataset_modular_v101/src/kestrel_k5a/features.py
A and B (all LGBM heads); B15 persistence only uses current state,roll0003_max_queued_requested_gpus,queued_requested_gpus,submit_time/start_time/end_time or timestamp_utc,True,2 preceding rows through CURRENT ROW,0,False,CAUSAL_AVAILABLE,Ceil-bucket queue events through t0; conditional on terminal-filtered cohort,,"Only terminal COMPLETED, valid-runtime, non-standby jobs were retained globally; queue/arrival history is not a complete live population",dayahead/artifacts/v40p_lightgbm_forecast_forensic/source_snapshots/kestrel_stage_k5a_ml_dataset_modular_v101/src/kestrel_k5a/features.py
A and B (all LGBM heads); B15 persistence only uses current state,roll0003_stddev_pop_queued_requested_gpus,queued_requested_gpus,submit_time/start_time/end_time or timestamp_utc,True,2 preceding rows through CURRENT ROW,0,False,CAUSAL_AVAILABLE,Ceil-bucket queue events through t0; conditional on terminal-filtered cohort,,"Only terminal COMPLETED, valid-runtime, non-standby jobs were retained globally; queue/arrival history is not a complete live population",dayahead/artifacts/v40p_lightgbm_forecast_forensic/source_snapshots/kestrel_stage_k5a_ml_dataset_modular_v101/src/kestrel_k5a/features.py
A and B (all LGBM heads); B15 persistence only uses current state,roll0012_mean_queued_requested_gpus,queued_requested_gpus,submit_time/start_time/end_time or timestamp_utc,True,11 preceding rows through CURRENT ROW,0,False,CAUSAL_AVAILABLE,Ceil-bucket queue events through t0; conditional on terminal-filtered cohort,,"Only terminal COMPLETED, valid-runtime, non-standby jobs were retained globally; queue/arrival history is not a complete live population",dayahead/artifacts/v40p_lightgbm_forecast_forensic/source_snapshots/kestrel_stage_k5a_ml_dataset_modular_v101/src/kestrel_k5a/features.py
A and B (all LGBM heads); B15 persistence only uses current state,roll0012_max_queued_requested_gpus,queued_requested_gpus,submit_time/start_time/end_time or timestamp_utc,True,11 preceding rows through CURRENT ROW,0,False,CAUSAL_AVAILABLE,Ceil-bucket queue events through t0; conditional on terminal-filtered cohort,,"Only terminal COMPLETED, valid-runtime, non-standby jobs were retained globally; queue/arrival history is not a complete live population",dayahead/artifacts/v40p_lightgbm_forecast_forensic/source_snapshots/kestrel_stage_k5a_ml_dataset_modular_v101/src/kestrel_k5a/features.py
A and B (all LGBM heads); B15 persistence only uses current state,roll0012_stddev_pop_queued_requested_gpus,queued_requested_gpus,submit_time/start_time/end_time or timestamp_utc,True,11 preceding rows through CURRENT ROW,0,False,CAUSAL_AVAILABLE,Ceil-bucket queue events through t0; conditional on terminal-filtered cohort,,"Only terminal COMPLETED, valid-runtime, non-standby jobs were retained globally; queue/arrival history is not a complete live population",dayahead/artifacts/v40p_lightgbm_forecast_forensic/source_snapshots/kestrel_stage_k5a_ml_dataset_modular_v101/src/kestrel_k5a/features.py
A and B (all LGBM heads); B15 persistence only uses current state,roll0048_mean_queued_requested_gpus,queued_requested_gpus,submit_time/start_time/end_time or timestamp_utc,True,47 preceding rows through CURRENT ROW,0,False,CAUSAL_AVAILABLE,Ceil-bucket queue events through t0; conditional on terminal-filtered cohort,,"Only terminal COMPLETED, valid-runtime, non-standby jobs were retained globally; queue/arrival history is not a complete live population",dayahead/artifacts/v40p_lightgbm_forecast_forensic/source_snapshots/kestrel_stage_k5a_ml_dataset_modular_v101/src/kestrel_k5a/features.py
A and B (all LGBM heads); B15 persistence only uses current state,roll0048_max_queued_requested_gpus,queued_requested_gpus,submit_time/start_time/end_time or timestamp_utc,True,47 preceding rows through CURRENT ROW,0,False,CAUSAL_AVAILABLE,Ceil-bucket queue events through t0; conditional on terminal-filtered cohort,,"Only terminal COMPLETED, valid-runtime, non-standby jobs were retained globally; queue/arrival history is not a complete live population",dayahead/artifacts/v40p_lightgbm_forecast_forensic/source_snapshots/kestrel_stage_k5a_ml_dataset_modular_v101/src/kestrel_k5a/features.py
A and B (all LGBM heads); B15 persistence only uses current state,roll0048_stddev_pop_queued_requested_gpus,queued_requested_gpus,submit_time/start_time/end_time or timestamp_utc,True,47 preceding rows through CURRENT ROW,0,False,CAUSAL_AVAILABLE,Ceil-bucket queue events through t0; conditional on terminal-filtered cohort,,"Only terminal COMPLETED, valid-runtime, non-standby jobs were retained globally; queue/arrival history is not a complete live population",dayahead/artifacts/v40p_lightgbm_forecast_forensic/source_snapshots/kestrel_stage_k5a_ml_dataset_modular_v101/src/kestrel_k5a/features.py
A and B (all LGBM heads); B15 persistence only uses current state,roll0288_mean_queued_requested_gpus,queued_requested_gpus,submit_time/start_time/end_time or timestamp_utc,True,287 preceding rows through CURRENT ROW,0,False,CAUSAL_AVAILABLE,Ceil-bucket queue events through t0; conditional on terminal-filtered cohort,,"Only terminal COMPLETED, valid-runtime, non-standby jobs were retained globally; queue/arrival history is not a complete live population",dayahead/artifacts/v40p_lightgbm_forecast_forensic/source_snapshots/kestrel_stage_k5a_ml_dataset_modular_v101/src/kestrel_k5a/features.py
A and B (all LGBM heads); B15 persistence only uses current state,roll0288_max_queued_requested_gpus,queued_requested_gpus,submit_time/start_time/end_time or timestamp_utc,True,287 preceding rows through CURRENT ROW,0,False,CAUSAL_AVAILABLE,Ceil-bucket queue events through t0; conditional on terminal-filtered cohort,,"Only terminal COMPLETED, valid-runtime, non-standby jobs were retained globally; queue/arrival history is not a complete live population",dayahead/artifacts/v40p_lightgbm_forecast_forensic/source_snapshots/kestrel_stage_k5a_ml_dataset_modular_v101/src/kestrel_k5a/features.py
A and B (all LGBM heads); B15 persistence only uses current state,roll0288_stddev_pop_queued_requested_gpus,queued_requested_gpus,submit_time/start_time/end_time or timestamp_utc,True,287 preceding rows through CURRENT ROW,0,False,CAUSAL_AVAILABLE,Ceil-bucket queue events through t0; conditional on terminal-filtered cohort,,"Only terminal COMPLETED, valid-runtime, non-standby jobs were retained globally; queue/arrival history is not a complete live population",dayahead/artifacts/v40p_lightgbm_forecast_forensic/source_snapshots/kestrel_stage_k5a_ml_dataset_modular_v101/src/kestrel_k5a/features.py
A and B (all LGBM heads); B15 persistence only uses current state,roll2016_mean_queued_requested_gpus,queued_requested_gpus,submit_time/start_time/end_time or timestamp_utc,True,2015 preceding rows through CURRENT ROW,0,False,CAUSAL_AVAILABLE,Ceil-bucket queue events through t0; conditional on terminal-filtered cohort,,"Only terminal COMPLETED, valid-runtime, non-standby jobs were retained globally; queue/arrival history is not a complete live population",dayahead/artifacts/v40p_lightgbm_forecast_forensic/source_snapshots/kestrel_stage_k5a_ml_dataset_modular_v101/src/kestrel_k5a/features.py
A and B (all LGBM heads); B15 persistence only uses current state,roll2016_max_queued_requested_gpus,queued_requested_gpus,submit_time/start_time/end_time or timestamp_utc,True,2015 preceding rows through CURRENT ROW,0,False,CAUSAL_AVAILABLE,Ceil-bucket queue events through t0; conditional on terminal-filtered cohort,,"Only terminal COMPLETED, valid-runtime, non-standby jobs were retained globally; queue/arrival history is not a complete live population",dayahead/artifacts/v40p_lightgbm_forecast_forensic/source_snapshots/kestrel_stage_k5a_ml_dataset_modular_v101/src/kestrel_k5a/features.py
A and B (all LGBM heads); B15 persistence only uses current state,roll2016_stddev_pop_queued_requested_gpus,queued_requested_gpus,submit_time/start_time/end_time or timestamp_utc,True,2015 preceding rows through CURRENT ROW,0,False,CAUSAL_AVAILABLE,Ceil-bucket queue events through t0; conditional on terminal-filtered cohort,,"Only terminal COMPLETED, valid-runtime, non-standby jobs were retained globally; queue/arrival history is not a complete live population",dayahead/artifacts/v40p_lightgbm_forecast_forensic/source_snapshots/kestrel_stage_k5a_ml_dataset_modular_v101/src/kestrel_k5a/features.py
A and B (all LGBM heads); B15 persistence only uses current state,utc_hour,timestamp_melbourne,submit_time/start_time/end_time or timestamp_utc,True,calendar at t0,0,False,STATIC_AVAILABLE,Known UTC/Melbourne calendar; DST follows Australia/Melbourne,,"Only terminal COMPLETED, valid-runtime, non-standby jobs were retained globally; queue/arrival history is not a complete live population",dayahead/artifacts/v40p_lightgbm_forecast_forensic/source_snapshots/kestrel_stage_k5a_ml_dataset_modular_v101/src/kestrel_k5a/features.py
A and B (all LGBM heads); B15 persistence only uses current state,melbourne_hour,timestamp_melbourne,submit_time/start_time/end_time or timestamp_utc,True,calendar at t0,0,False,STATIC_AVAILABLE,Known UTC/Melbourne calendar; DST follows Australia/Melbourne,,"Only terminal COMPLETED, valid-runtime, non-standby jobs were retained globally; queue/arrival history is not a complete live population",dayahead/artifacts/v40p_lightgbm_forecast_forensic/source_snapshots/kestrel_stage_k5a_ml_dataset_modular_v101/src/kestrel_k5a/features.py
A and B (all LGBM heads); B15 persistence only uses current state,melbourne_day_of_week,timestamp_melbourne,submit_time/start_time/end_time or timestamp_utc,True,calendar at t0,0,False,STATIC_AVAILABLE,Known UTC/Melbourne calendar; DST follows Australia/Melbourne,,"Only terminal COMPLETED, valid-runtime, non-standby jobs were retained globally; queue/arrival history is not a complete live population",dayahead/artifacts/v40p_lightgbm_forecast_forensic/source_snapshots/kestrel_stage_k5a_ml_dataset_modular_v101/src/kestrel_k5a/features.py
A and B (all LGBM heads); B15 persistence only uses current state,melbourne_month,timestamp_melbourne,submit_time/start_time/end_time or timestamp_utc,True,calendar at t0,0,False,STATIC_AVAILABLE,Known UTC/Melbourne calendar; DST follows Australia/Melbourne,,"Only terminal COMPLETED, valid-runtime, non-standby jobs were retained globally; queue/arrival history is not a complete live population",dayahead/artifacts/v40p_lightgbm_forecast_forensic/source_snapshots/kestrel_stage_k5a_ml_dataset_modular_v101/src/kestrel_k5a/features.py
A and B (all LGBM heads); B15 persistence only uses current state,melbourne_day_of_year,timestamp_melbourne,submit_time/start_time/end_time or timestamp_utc,True,calendar at t0,0,False,STATIC_AVAILABLE,Known UTC/Melbourne calendar; DST follows Australia/Melbourne,,"Only terminal COMPLETED, valid-runtime, non-standby jobs were retained globally; queue/arrival history is not a complete live population",dayahead/artifacts/v40p_lightgbm_forecast_forensic/source_snapshots/kestrel_stage_k5a_ml_dataset_modular_v101/src/kestrel_k5a/features.py
A and B (all LGBM heads); B15 persistence only uses current state,is_weekend,timestamp_melbourne,submit_time/start_time/end_time or timestamp_utc,True,calendar at t0,0,False,STATIC_AVAILABLE,Known UTC/Melbourne calendar; DST follows Australia/Melbourne,,"Only terminal COMPLETED, valid-runtime, non-standby jobs were retained globally; queue/arrival history is not a complete live population",dayahead/artifacts/v40p_lightgbm_forecast_forensic/source_snapshots/kestrel_stage_k5a_ml_dataset_modular_v101/src/kestrel_k5a/features.py
A and B (all LGBM heads); B15 persistence only uses current state,hour_sin,timestamp_melbourne,submit_time/start_time/end_time or timestamp_utc,True,calendar at t0,0,False,STATIC_AVAILABLE,Known UTC/Melbourne calendar; DST follows Australia/Melbourne,,"Only terminal COMPLETED, valid-runtime, non-standby jobs were retained globally; queue/arrival history is not a complete live population",dayahead/artifacts/v40p_lightgbm_forecast_forensic/source_snapshots/kestrel_stage_k5a_ml_dataset_modular_v101/src/kestrel_k5a/features.py
A and B (all LGBM heads); B15 persistence only uses current state,hour_cos,timestamp_melbourne,submit_time/start_time/end_time or timestamp_utc,True,calendar at t0,0,False,STATIC_AVAILABLE,Known UTC/Melbourne calendar; DST follows Australia/Melbourne,,"Only terminal COMPLETED, valid-runtime, non-standby jobs were retained globally; queue/arrival history is not a complete live population",dayahead/artifacts/v40p_lightgbm_forecast_forensic/source_snapshots/kestrel_stage_k5a_ml_dataset_modular_v101/src/kestrel_k5a/features.py
A and B (all LGBM heads); B15 persistence only uses current state,weekday_sin,timestamp_melbourne,submit_time/start_time/end_time or timestamp_utc,True,calendar at t0,0,False,STATIC_AVAILABLE,Known UTC/Melbourne calendar; DST follows Australia/Melbourne,,"Only terminal COMPLETED, valid-runtime, non-standby jobs were retained globally; queue/arrival history is not a complete live population",dayahead/artifacts/v40p_lightgbm_forecast_forensic/source_snapshots/kestrel_stage_k5a_ml_dataset_modular_v101/src/kestrel_k5a/features.py
A and B (all LGBM heads); B15 persistence only uses current state,weekday_cos,timestamp_melbourne,submit_time/start_time/end_time or timestamp_utc,True,calendar at t0,0,False,STATIC_AVAILABLE,Known UTC/Melbourne calendar; DST follows Australia/Melbourne,,"Only terminal COMPLETED, valid-runtime, non-standby jobs were retained globally; queue/arrival history is not a complete live population",dayahead/artifacts/v40p_lightgbm_forecast_forensic/source_snapshots/kestrel_stage_k5a_ml_dataset_modular_v101/src/kestrel_k5a/features.py
A and B (all LGBM heads); B15 persistence only uses current state,month_sin,timestamp_melbourne,submit_time/start_time/end_time or timestamp_utc,True,calendar at t0,0,False,STATIC_AVAILABLE,Known UTC/Melbourne calendar; DST follows Australia/Melbourne,,"Only terminal COMPLETED, valid-runtime, non-standby jobs were retained globally; queue/arrival history is not a complete live population",dayahead/artifacts/v40p_lightgbm_forecast_forensic/source_snapshots/kestrel_stage_k5a_ml_dataset_modular_v101/src/kestrel_k5a/features.py
A and B (all LGBM heads); B15 persistence only uses current state,month_cos,timestamp_melbourne,submit_time/start_time/end_time or timestamp_utc,True,calendar at t0,0,False,STATIC_AVAILABLE,Known UTC/Melbourne calendar; DST follows Australia/Melbourne,,"Only terminal COMPLETED, valid-runtime, non-standby jobs were retained globally; queue/arrival history is not a complete live population",dayahead/artifacts/v40p_lightgbm_forecast_forensic/source_snapshots/kestrel_stage_k5a_ml_dataset_modular_v101/src/kestrel_k5a/features.py
